roll_call_id,people_id,vote,vote_desc
1066370,9413,1,Yea
1066370,9414,1,Yea
1066370,9415,1,Yea
1066370,9416,1,Yea
1066370,9417,1,Yea
1066370,9418,1,Yea
1066370,9419,1,Yea
1066370,9420,1,Yea
1066370,9421,1,Yea
1066370,9422,1,Yea
1066370,9423,1,Yea
1066370,9424,1,Yea
1066370,9425,1,Yea
1066370,9426,1,Yea
1066370,9427,1,Yea
1066370,9428,1,Yea
1066370,9429,1,Yea
1066370,9430,1,Yea
1066370,9431,1,Yea
1066370,9432,1,Yea
1066370,9433,1,Yea
1066370,9434,1,Yea
1066370,9435,1,Yea
1066370,9436,1,Yea
1066370,9437,1,Yea
1066370,9438,1,Yea
1066370,9439,1,Yea
1066370,9440,1,Yea
1066370,9441,1,Yea
1066370,9443,1,Yea
1066370,9444,2,Nay
1066370,9445,1,Yea
1066370,9446,4,Absent
1066370,9447,2,Nay
1066370,9448,1,Yea
1066370,9449,1,Yea
1066370,9450,1,Yea
1066370,9451,1,Yea
1066370,9452,2,Nay
1066370,9453,1,Yea
1066370,9454,1,Yea
1066370,9455,2,Nay
1066370,9456,2,Nay
1066370,9457,1,Yea
1066370,9458,4,Absent
1066370,9459,1,Yea
1066370,9460,1,Yea
1066370,9461,1,Yea
1066370,9463,1,Yea
1066370,9464,1,Yea
1066370,9465,1,Yea
1066370,9466,1,Yea
1066370,9467,1,Yea
1066370,9468,1,Yea
1066370,9469,1,Yea
1066370,9470,1,Yea
1066370,9471,1,Yea
1066370,9472,1,Yea
1066370,9473,1,Yea
1066370,9474,1,Yea
1066370,9475,1,Yea
1066370,9478,2,Nay
1066370,9479,1,Yea
1066370,9480,2,Nay
1066370,9481,1,Yea
1066370,9482,1,Yea
1066370,9483,2,Nay
1066370,9484,2,Nay
1066370,9485,1,Yea
1066370,9486,1,Yea
1066370,9487,2,Nay
1066370,9488,1,Yea
1066370,9489,1,Yea
1066370,9490,1,Yea
1066370,9491,1,Yea
1066370,9492,1,Yea
1066370,9493,2,Nay
1066370,9494,1,Yea
1066370,9495,2,Nay
1066370,9496,1,Yea
1066370,9497,2,Nay
1066370,9498,2,Nay
1066370,9499,2,Nay
1066370,9500,2,Nay
1066371,9047,2,Nay
1066371,9398,2,Nay
1066371,9399,2,Nay
1066371,9400,2,Nay
1066371,9401,2,Nay
1066371,9402,2,Nay
1066371,9403,2,Nay
1066371,9405,2,Nay
1066371,9406,4,Absent
1066371,9407,2,Nay
1066371,9408,2,Nay
1066371,9409,2,Nay
1066371,9410,2,Nay
1066371,9411,2,Nay
1066371,9412,2,Nay
1066371,9413,2,Nay
1066371,9414,2,Nay
1066371,9415,2,Nay
1066371,9416,2,Nay
1066371,9417,2,Nay
1066371,9418,2,Nay
1066371,9419,2,Nay
1066371,9420,2,Nay
1066371,9421,2,Nay
1066371,9422,2,Nay
1066371,9423,2,Nay
1066371,9424,2,Nay
1066371,9425,2,Nay
1066371,9426,2,Nay
1066371,9427,2,Nay
1066371,9428,1,Yea
1066371,9429,1,Yea
1066371,9430,2,Nay
1066371,9431,2,Nay
1066371,9432,2,Nay
1066371,9433,2,Nay
1066371,9434,2,Nay
1066371,9435,2,Nay
1066371,9436,2,Nay
1066371,9437,2,Nay
1066371,9438,2,Nay
1066371,9439,2,Nay
1066371,9440,2,Nay
1066371,9441,2,Nay
1066371,9443,2,Nay
1066371,9444,1,Yea
1066371,9445,1,Yea
1066371,9446,4,Absent
1066371,9447,1,Yea
1066371,9448,1,Yea
1066371,9449,1,Yea
1066371,9450,1,Yea
1066371,9451,1,Yea
1066371,9452,1,Yea
1066371,9453,2,Nay
1066371,9454,1,Yea
1066371,9455,1,Yea
1066371,9456,1,Yea
1066371,9457,2,Nay
1066371,9458,4,Absent
1066371,9459,2,Nay
1066371,9460,2,Nay
1066371,9461,2,Nay
1066371,9463,2,Nay
1066371,9464,2,Nay
1066371,9465,2,Nay
1066371,9466,2,Nay
1066371,9467,2,Nay
1066371,9468,2,Nay
1066371,9469,2,Nay
1066371,9470,2,Nay
1066371,9471,2,Nay
1066371,9472,2,Nay
1066371,9473,2,Nay
1066371,9474,2,Nay
1066371,9475,2,Nay
1066371,9478,1,Yea
1066371,9479,1,Yea
1066371,9480,1,Yea
1066371,9481,2,Nay
1066371,9482,1,Yea
1066371,9483,1,Yea
1066371,9484,1,Yea
1066371,9485,1,Yea
1066371,9486,1,Yea
1066371,9487,1,Yea
1066371,9488,1,Yea
1066371,9489,1,Yea
1066371,9490,1,Yea
1066371,9491,1,Yea
1066371,9492,1,Yea
1066371,9493,1,Yea
1066371,9494,1,Yea
1066371,9495,1,Yea
1066371,9496,1,Yea
1066371,9497,1,Yea
1066371,9498,1,Yea
1066371,9499,1,Yea
1066371,9500,1,Yea
1066372,9047,1,Yea
1066372,9398,1,Yea
1066372,9399,1,Yea
1066372,9400,1,Yea
1066372,9401,1,Yea
1066372,9402,1,Yea
1066372,9403,1,Yea
1066372,9405,1,Yea
1066372,9406,1,Yea
1066372,9407,1,Yea
1066372,9408,1,Yea
1066372,9409,1,Yea
1066372,9410,1,Yea
1066372,9411,1,Yea
1066372,9412,1,Yea
1066372,9413,1,Yea
1066372,9414,1,Yea
1066372,9415,1,Yea
1066372,9416,1,Yea
1066372,9417,1,Yea
1066372,9418,1,Yea
1066372,9419,1,Yea
1066372,9420,1,Yea
1066372,9421,1,Yea
1066372,9422,1,Yea
1066372,9423,1,Yea
1066372,9424,1,Yea
1066372,9425,1,Yea
1066372,9426,1,Yea
1066372,9427,1,Yea
1066372,9428,2,Nay
1066372,9429,2,Nay
1066372,9430,2,Nay
1066372,9431,1,Yea
1066372,9432,1,Yea
1066372,9433,1,Yea
1066372,9434,1,Yea
1066372,9435,1,Yea
1066372,9436,1,Yea
1066372,9437,1,Yea
1066372,9438,1,Yea
1066372,9439,1,Yea
1066372,9440,1,Yea
1066372,9441,1,Yea
1066372,9443,1,Yea
1066372,9444,4,Absent
1066372,9445,2,Nay
1066372,9446,2,Nay
1066372,9447,2,Nay
1066372,9448,2,Nay
1066372,9449,1,Yea
1066372,9450,2,Nay
1066372,9451,2,Nay
1066372,9452,2,Nay
1066372,9453,1,Yea
1066372,9454,2,Nay
1066372,9455,2,Nay
1066372,9456,2,Nay
1066372,9457,2,Nay
1066372,9458,4,Absent
1066372,9459,1,Yea
1066372,9460,1,Yea
1066372,9461,1,Yea
1066372,9463,1,Yea
1066372,9464,1,Yea
1066372,9465,1,Yea
1066372,9466,1,Yea
1066372,9467,1,Yea
1066372,9468,1,Yea
1066372,9469,1,Yea
1066372,9470,1,Yea
1066372,9471,1,Yea
1066372,9472,1,Yea
1066372,9473,1,Yea
1066372,9474,1,Yea
1066372,9475,1,Yea
1066372,9478,2,Nay
1066372,9479,2,Nay
1066372,9480,2,Nay
1066372,9481,1,Yea
1066372,9482,2,Nay
1066372,9483,2,Nay
1066372,9484,2,Nay
1066372,9485,2,Nay
1066372,9486,2,Nay
1066372,9487,2,Nay
1066372,9488,2,Nay
1066372,9489,2,Nay
1066372,9490,2,Nay
1066372,9491,2,Nay
1066372,9492,2,Nay
1066372,9493,2,Nay
1066372,9494,2,Nay
1066372,9495,2,Nay
1066372,9496,2,Nay
1066372,9497,2,Nay
1066372,9498,2,Nay
1066372,9499,2,Nay
1066372,9500,2,Nay
1066373,9047,1,Yea
1066373,9398,1,Yea
1066373,9399,1,Yea
1066373,9400,1,Yea
1066373,9401,1,Yea
1066373,9402,1,Yea
1066373,9403,1,Yea
1066373,9405,1,Yea
1066373,9406,1,Yea
1066373,9407,1,Yea
1066373,9408,1,Yea
1066373,9409,1,Yea
1066373,9410,1,Yea
1066373,9411,1,Yea
1066373,9412,1,Yea
1066373,9413,1,Yea
1066373,9414,1,Yea
1066373,9415,1,Yea
1066373,9416,1,Yea
1066373,9417,1,Yea
1066373,9418,1,Yea
1066373,9419,1,Yea
1066373,9420,1,Yea
1066373,9421,1,Yea
1066373,9422,1,Yea
1066373,9423,1,Yea
1066373,9424,1,Yea
1066373,9425,1,Yea
1066373,9426,1,Yea
1066373,9427,1,Yea
1066373,9428,2,Nay
1066373,9429,2,Nay
1066373,9430,2,Nay
1066373,9431,1,Yea
1066373,9432,1,Yea
1066373,9433,1,Yea
1066373,9434,1,Yea
1066373,9435,1,Yea
1066373,9436,1,Yea
1066373,9437,1,Yea
1066373,9438,1,Yea
1066373,9439,1,Yea
1066373,9440,1,Yea
1066373,9441,1,Yea
1066373,9443,1,Yea
1066373,9444,2,Nay
1066373,9445,2,Nay
1066373,9446,2,Nay
1066373,9447,2,Nay
1066373,9448,2,Nay
1066373,9449,1,Yea
1066373,9450,2,Nay
1066373,9451,2,Nay
1066373,9452,2,Nay
1066373,9453,1,Yea
1066373,9454,2,Nay
1066373,9455,2,Nay
1066373,9456,2,Nay
1066373,9457,2,Nay
1066373,9458,4,Absent
1066373,9459,1,Yea
1066373,9460,1,Yea
1066373,9461,1,Yea
1066373,9463,1,Yea
1066373,9464,1,Yea
1066373,9465,1,Yea
1066373,9466,1,Yea
1066373,9467,1,Yea
1066373,9468,1,Yea
1066373,9469,1,Yea
1066373,9470,1,Yea
1066373,9471,1,Yea
1066373,9472,1,Yea
1066373,9473,1,Yea
1066373,9474,1,Yea
1066373,9475,1,Yea
1066373,9478,2,Nay
1066373,9479,2,Nay
1066373,9480,2,Nay
1066373,9481,1,Yea
1066373,9482,2,Nay
1066373,9483,2,Nay
1066373,9484,2,Nay
1066373,9485,2,Nay
1066373,9486,2,Nay
1066373,9487,2,Nay
1066373,9488,2,Nay
1066373,9489,2,Nay
1066373,9490,2,Nay
1066373,9491,2,Nay
1066373,9492,2,Nay
1066373,9493,2,Nay
1066373,9494,2,Nay
1066373,9495,2,Nay
1066373,9496,2,Nay
1066373,9497,2,Nay
1066373,9498,2,Nay
1066373,9499,2,Nay
1066373,9500,2,Nay
1066374,8947,1,Yea
1066374,8948,1,Yea
1066374,8949,1,Yea
1066374,8950,1,Yea
1066374,8951,1,Yea
1066374,8952,1,Yea
1066374,8953,1,Yea
1066374,8954,1,Yea
1066374,8955,1,Yea
1066374,8956,1,Yea
1066374,8957,1,Yea
1066374,8958,1,Yea
1066374,8959,1,Yea
1066374,8960,1,Yea
1066374,8961,1,Yea
1066374,8962,1,Yea
1066374,8963,4,Absent
1066374,8964,1,Yea
1066374,8965,1,Yea
1066374,8966,1,Yea
1066374,8967,4,Absent
1066374,8968,1,Yea
1066374,8969,1,Yea
1066374,8970,1,Yea
1066374,8971,1,Yea
1066374,8972,1,Yea
1066374,8973,1,Yea
1066374,8974,4,Absent
1066374,8975,1,Yea
1066374,8976,1,Yea
1066374,8977,1,Yea
1066374,8978,1,Yea
1066374,8979,1,Yea
1066374,8980,1,Yea
1066374,8981,1,Yea
1066374,8982,1,Yea
1066374,8983,1,Yea
1066374,8984,1,Yea
1066374,8985,1,Yea
1066374,8986,1,Yea
1066374,8987,1,Yea
1066374,8988,1,Yea
1066374,8989,1,Yea
1066374,8990,1,Yea
1066374,8991,4,Absent
1066374,8992,1,Yea
1066374,8993,1,Yea
1066374,8994,1,Yea
1066374,8995,4,Absent
1066374,8996,1,Yea
1066374,8997,1,Yea
1066374,8998,1,Yea
1066374,8999,1,Yea
1066374,9000,1,Yea
1066374,9001,1,Yea
1066374,9002,1,Yea
1066374,9003,1,Yea
1066374,9004,1,Yea
1066374,9005,1,Yea
1066374,9006,4,Absent
1066374,9007,1,Yea
1066374,9008,1,Yea
1066374,9009,1,Yea
1066374,9010,1,Yea
1066374,9011,1,Yea
1066374,9013,1,Yea
1066374,9014,1,Yea
1066374,9015,4,Absent
1066374,9016,1,Yea
1066374,9017,1,Yea
1066374,9018,1,Yea
1066374,9019,1,Yea
1066374,9021,1,Yea
1066374,9022,1,Yea
1066374,9023,1,Yea
1066374,9024,1,Yea
1066374,9025,1,Yea
1066374,9026,1,Yea
1066374,9027,1,Yea
1066374,9028,1,Yea
1066374,9029,1,Yea
1066374,9030,1,Yea
1066374,9031,1,Yea
1066374,9032,4,Absent
1066374,9033,1,Yea
1066374,9034,1,Yea
1066374,9035,1,Yea
1066374,9036,1,Yea
1066374,9037,1,Yea
1066374,9038,1,Yea
1066374,9039,1,Yea
1066374,9040,1,Yea
1066374,9041,1,Yea
1066374,9042,1,Yea
1066374,9043,1,Yea
1066374,9044,1,Yea
1066374,9045,1,Yea
1066374,9046,1,Yea
1066374,9048,1,Yea
1066374,9049,4,Absent
1066374,9050,1,Yea
1066374,9051,1,Yea
1066374,9052,1,Yea
1066374,9053,1,Yea
1066374,9054,1,Yea
1066374,9055,1,Yea
1066374,9056,1,Yea
1066374,9057,1,Yea
1066374,9058,1,Yea
1066374,9059,1,Yea
1066374,9060,4,Absent
1066374,9061,1,Yea
1066374,9062,1,Yea
1066374,9063,1,Yea
1066374,9064,1,Yea
1066374,9065,1,Yea
1066374,9066,1,Yea
1066374,9067,1,Yea
1066374,9068,1,Yea
1066374,9069,1,Yea
1066374,9070,1,Yea
1066374,9071,1,Yea
1066374,9072,1,Yea
1066374,9073,4,Absent
1066374,9074,1,Yea
1066374,9075,1,Yea
1066374,9076,1,Yea
1066374,9077,1,Yea
1066374,9078,1,Yea
1066374,9079,1,Yea
1066374,9080,1,Yea
1066374,9081,1,Yea
1066374,9082,1,Yea
1066374,9083,1,Yea
1066374,9084,1,Yea
1066374,9085,1,Yea
1066374,9086,1,Yea
1066374,9087,1,Yea
1066374,9088,1,Yea
1066374,9089,1,Yea
1066374,9090,1,Yea
1066374,9091,4,Absent
1066374,9092,1,Yea
1066374,9093,1,Yea
1066374,9094,1,Yea
1066374,9095,1,Yea
1066374,9096,1,Yea
1066374,9097,1,Yea
1066374,9098,1,Yea
1066374,9099,1,Yea
1066374,9101,1,Yea
1066374,9102,1,Yea
1066374,9103,1,Yea
1066374,9104,1,Yea
1066374,9105,1,Yea
1066374,9106,1,Yea
1066374,9107,1,Yea
1066374,9109,1,Yea
1066374,9110,1,Yea
1066374,9111,1,Yea
1066374,9112,1,Yea
1066374,9113,1,Yea
1066374,9114,1,Yea
1066374,9115,1,Yea
1066374,9116,1,Yea
1066374,9117,1,Yea
1066374,9118,1,Yea
1066374,9119,4,Absent
1066374,9120,1,Yea
1066374,9121,1,Yea
1066374,9122,1,Yea
1066374,9123,1,Yea
1066374,9124,1,Yea
1066374,9125,1,Yea
1066374,9126,1,Yea
1066374,9127,1,Yea
1066374,9128,1,Yea
1066374,9129,1,Yea
1066374,9130,1,Yea
1066374,9131,1,Yea
1066374,9132,1,Yea
1066374,9133,1,Yea
1066374,9134,1,Yea
1066374,9135,1,Yea
1066374,9136,1,Yea
1066374,9137,1,Yea
1066374,9138,1,Yea
1066374,9139,1,Yea
1066374,9140,1,Yea
1066374,9141,1,Yea
1066374,9142,1,Yea
1066374,9143,1,Yea
1066374,9144,1,Yea
1066374,9145,1,Yea
1066374,9146,1,Yea
1066374,9147,4,Absent
1066374,9148,4,Absent
1066374,9149,1,Yea
1066374,9150,1,Yea
1066374,9151,1,Yea
1066374,9152,1,Yea
1066374,9153,1,Yea
1066374,9154,1,Yea
1066374,9155,1,Yea
1066374,9156,1,Yea
1066374,9157,1,Yea
1066374,9158,1,Yea
1066374,9159,1,Yea
1066374,9160,1,Yea
1066374,9161,1,Yea
1066374,9162,1,Yea
1066374,9163,1,Yea
1066374,9164,1,Yea
1066374,9166,1,Yea
1066374,9167,1,Yea
1066374,9168,1,Yea
1066374,9169,1,Yea
1066374,9170,1,Yea
1066374,9171,1,Yea
1066374,9172,1,Yea
1066374,9173,1,Yea
1066374,9174,1,Yea
1066374,9175,1,Yea
1066374,9176,1,Yea
1066374,9177,1,Yea
1066374,9178,1,Yea
1066374,9179,1,Yea
1066374,9180,1,Yea
1066374,9181,1,Yea
1066374,9182,4,Absent
1066374,9183,1,Yea
1066374,9184,1,Yea
1066374,9185,1,Yea
1066374,9186,1,Yea
1066374,9187,1,Yea
1066374,9188,1,Yea
1066374,9189,4,Absent
1066374,9190,1,Yea
1066374,9191,1,Yea
1066374,9192,1,Yea
1066374,9193,1,Yea
1066374,9194,1,Yea
1066374,9195,1,Yea
1066374,9196,1,Yea
1066374,9197,1,Yea
1066374,9198,4,Absent
1066374,9199,1,Yea
1066374,9200,4,Absent
1066374,9201,1,Yea
1066374,9202,1,Yea
1066374,9203,1,Yea
1066374,9204,1,Yea
1066374,9205,1,Yea
1066374,9206,1,Yea
1066374,9207,1,Yea
1066374,9208,1,Yea
1066374,9209,1,Yea
1066374,9210,1,Yea
1066374,9211,1,Yea
1066374,9212,1,Yea
1066374,9213,1,Yea
1066374,9214,1,Yea
1066374,9215,1,Yea
1066374,9216,1,Yea
1066374,9217,1,Yea
1066374,9218,1,Yea
1066374,9219,1,Yea
1066374,9220,1,Yea
1066374,9221,1,Yea
1066374,9222,1,Yea
1066374,9223,1,Yea
1066374,9224,1,Yea
1066374,9225,1,Yea
1066374,9226,1,Yea
1066374,9227,4,Absent
1066374,9228,1,Yea
1066374,9229,1,Yea
1066374,9230,4,Absent
1066374,9231,1,Yea
1066374,9232,1,Yea
1066374,9233,1,Yea
1066374,9236,4,Absent
1066374,9237,1,Yea
1066374,9238,1,Yea
1066374,9239,1,Yea
1066374,9240,1,Yea
1066374,9241,1,Yea
1066374,9242,4,Absent
1066374,9243,1,Yea
1066374,9244,1,Yea
1066374,9245,1,Yea
1066374,9246,1,Yea
1066374,9247,1,Yea
1066374,9248,1,Yea
1066374,9249,1,Yea
1066374,9250,1,Yea
1066374,9251,1,Yea
1066374,9252,1,Yea
1066374,9253,1,Yea
1066374,9254,1,Yea
1066374,9255,1,Yea
1066374,9256,1,Yea
1066374,9257,1,Yea
1066374,9258,1,Yea
1066374,9259,1,Yea
1066374,9260,1,Yea
1066374,9261,1,Yea
1066374,9262,1,Yea
1066374,9263,1,Yea
1066374,9264,1,Yea
1066374,9265,1,Yea
1066374,9266,1,Yea
1066374,9267,1,Yea
1066374,9268,1,Yea
1066374,9269,1,Yea
1066374,9270,1,Yea
1066374,9271,1,Yea
1066374,9272,1,Yea
1066374,9273,1,Yea
1066374,9274,1,Yea
1066374,9275,1,Yea
1066374,9276,1,Yea
1066374,9277,1,Yea
1066374,9278,1,Yea
1066374,9279,1,Yea
1066374,9280,1,Yea
1066374,9281,4,Absent
1066374,9282,1,Yea
1066374,9283,1,Yea
1066374,9284,1,Yea
1066374,9285,1,Yea
1066374,9286,1,Yea
1066374,9287,1,Yea
1066374,9288,1,Yea
1066374,9289,1,Yea
1066374,9290,1,Yea
1066374,9291,1,Yea
1066374,9292,1,Yea
1066374,9293,1,Yea
1066374,9294,1,Yea
1066374,9295,1,Yea
1066374,9296,1,Yea
1066374,9297,1,Yea
1066374,9298,1,Yea
1066374,9299,1,Yea
1066374,9300,1,Yea
1066374,9301,1,Yea
1066374,9302,1,Yea
1066374,9303,1,Yea
1066374,9304,1,Yea
1066374,9305,1,Yea
1066374,9306,1,Yea
1066374,9307,1,Yea
1066374,9308,1,Yea
1066374,9309,1,Yea
1066374,9310,1,Yea
1066374,9311,1,Yea
1066374,9313,1,Yea
1066374,9314,1,Yea
1066374,9315,1,Yea
1066374,9316,1,Yea
1066374,9317,1,Yea
1066374,9318,1,Yea
1066374,9319,1,Yea
1066374,9320,4,Absent
1066374,9321,1,Yea
1066374,9322,1,Yea
1066374,9323,1,Yea
1066374,9324,1,Yea
1066374,9325,1,Yea
1066374,9326,4,Absent
1066374,9327,1,Yea
1066374,9328,1,Yea
1066374,9329,1,Yea
1066374,9330,1,Yea
1066374,9331,1,Yea
1066374,9332,4,Absent
1066374,9333,1,Yea
1066374,9334,1,Yea
1066374,9335,1,Yea
1066374,9336,1,Yea
1066374,9337,1,Yea
1066374,9338,1,Yea
1066374,9339,4,Absent
1066374,9340,1,Yea
1066374,9341,1,Yea
1066374,9342,1,Yea
1066374,9343,1,Yea
1066374,9344,1,Yea
1066374,9345,1,Yea
1066374,9346,1,Yea
1066374,9347,1,Yea
1066374,9348,1,Yea
1066374,9349,1,Yea
1066374,9350,1,Yea
1066374,9351,1,Yea
1066374,9352,1,Yea
1066374,9353,1,Yea
1066374,9354,4,Absent
1066374,9355,1,Yea
1066374,9356,1,Yea
1066374,9357,1,Yea
1066374,9358,1,Yea
1066374,9359,1,Yea
1066374,9361,1,Yea
1066374,9362,1,Yea
1066374,9363,1,Yea
1066374,9364,1,Yea
1066374,9365,1,Yea
1066374,9366,1,Yea
1066374,9367,1,Yea
1066374,9368,1,Yea
1066374,9369,1,Yea
1066374,9370,1,Yea
1066374,9371,1,Yea
1066374,9372,1,Yea
1066374,9373,1,Yea
1066374,9375,1,Yea
1066374,9376,1,Yea
1066374,9377,1,Yea
1066374,9378,1,Yea
1066374,9379,1,Yea
1066374,9380,1,Yea
1066374,9381,1,Yea
1066374,9382,1,Yea
1066374,9383,1,Yea
1066374,9384,1,Yea
1066374,9385,1,Yea
1066374,9386,1,Yea
1066374,9388,1,Yea
1066374,9389,1,Yea
1066374,9390,1,Yea
1066375,9047,1,Yea
1066375,9398,1,Yea
1066375,9399,1,Yea
1066375,9400,1,Yea
1066375,9401,1,Yea
1066375,9402,1,Yea
1066375,9403,1,Yea
1066375,9405,1,Yea
1066375,9406,1,Yea
1066375,9407,1,Yea
1066375,9408,1,Yea
1066375,9409,1,Yea
1066375,9410,1,Yea
1066375,9411,1,Yea
1066375,9412,1,Yea
1066375,9413,1,Yea
1066375,9414,1,Yea
1066375,9415,1,Yea
1066375,9416,1,Yea
1066375,9417,1,Yea
1066375,9418,1,Yea
1066375,9419,1,Yea
1066375,9420,1,Yea
1066375,9421,1,Yea
1066375,9422,1,Yea
1066375,9423,1,Yea
1066375,9424,1,Yea
1066375,9425,1,Yea
1066375,9426,1,Yea
1066375,9427,1,Yea
1066375,9428,2,Nay
1066375,9429,2,Nay
1066375,9430,2,Nay
1066375,9431,1,Yea
1066375,9432,1,Yea
1066375,9433,1,Yea
1066375,9434,1,Yea
1066375,9435,1,Yea
1066375,9436,1,Yea
1066375,9437,1,Yea
1066375,9438,1,Yea
1066375,9439,1,Yea
1066375,9440,1,Yea
1066375,9441,1,Yea
1066375,9443,1,Yea
1066375,9444,2,Nay
1066375,9445,2,Nay
1066375,9446,2,Nay
1066375,9447,2,Nay
1066375,9448,2,Nay
1066375,9449,1,Yea
1066375,9450,2,Nay
1066375,9451,2,Nay
1066375,9452,2,Nay
1066375,9453,1,Yea
1066375,9454,2,Nay
1066375,9455,2,Nay
1066375,9456,2,Nay
1066375,9457,2,Nay
1066375,9458,4,Absent
1066375,9459,1,Yea
1066375,9460,1,Yea
1066375,9461,1,Yea
1066375,9463,1,Yea
1066375,9464,1,Yea
1066375,9465,1,Yea
1066375,9466,1,Yea
1066375,9467,1,Yea
1066375,9468,1,Yea
1066375,9469,1,Yea
1066375,9470,1,Yea
1066375,9471,1,Yea
1066375,9472,1,Yea
1066375,9473,1,Yea
1066375,9474,1,Yea
1066375,9475,1,Yea
1066375,9478,2,Nay
1066375,9479,2,Nay
1066375,9480,2,Nay
1066375,9481,1,Yea
1066375,9482,2,Nay
1066375,9483,2,Nay
1066375,9484,2,Nay
1066375,9485,2,Nay
1066375,9486,2,Nay
1066375,9487,2,Nay
1066375,9488,2,Nay
1066375,9489,2,Nay
1066375,9490,2,Nay
1066375,9491,2,Nay
1066375,9492,2,Nay
1066375,9493,2,Nay
1066375,9494,2,Nay
1066375,9495,2,Nay
1066375,9496,2,Nay
1066375,9497,2,Nay
1066375,9498,2,Nay
1066375,9499,2,Nay
1066375,9500,2,Nay
1066376,9047,1,Yea
1066376,9398,1,Yea
1066376,9399,1,Yea
1066376,9400,1,Yea
1066376,9401,1,Yea
1066376,9402,1,Yea
1066376,9403,1,Yea
1066376,9405,1,Yea
1066376,9406,4,Absent
1066376,9407,1,Yea
1066376,9408,1,Yea
1066376,9409,1,Yea
1066376,9410,1,Yea
1066376,9411,1,Yea
1066376,9412,1,Yea
1066376,9413,1,Yea
1066376,9414,1,Yea
1066376,9415,1,Yea
1066376,9416,1,Yea
1066376,9417,1,Yea
1066376,9418,1,Yea
1066376,9419,1,Yea
1066376,9420,1,Yea
1066376,9421,1,Yea
1066376,9422,1,Yea
1066376,9423,1,Yea
1066376,9424,1,Yea
1066376,9425,1,Yea
1066376,9426,1,Yea
1066376,9427,1,Yea
1066376,9428,2,Nay
1066376,9429,2,Nay
1066376,9430,2,Nay
1066376,9431,1,Yea
1066376,9432,1,Yea
1066376,9433,1,Yea
1066376,9434,1,Yea
1066376,9435,1,Yea
1066376,9436,1,Yea
1066376,9437,1,Yea
1066376,9438,1,Yea
1066376,9439,1,Yea
1066376,9440,1,Yea
1066376,9441,1,Yea
1066376,9443,1,Yea
1066376,9444,2,Nay
1066376,9445,2,Nay
1066376,9446,2,Nay
1066376,9447,2,Nay
1066376,9448,2,Nay
1066376,9449,1,Yea
1066376,9450,2,Nay
1066376,9451,2,Nay
1066376,9452,2,Nay
1066376,9453,1,Yea
1066376,9454,2,Nay
1066376,9455,2,Nay
1066376,9456,2,Nay
1066376,9457,2,Nay
1066376,9458,2,Nay
1066376,9459,1,Yea
1066376,9460,1,Yea
1066376,9461,1,Yea
1066376,9463,1,Yea
1066376,9464,1,Yea
1066376,9465,1,Yea
1066376,9466,1,Yea
1066376,9467,1,Yea
1066376,9468,1,Yea
1066376,9469,1,Yea
1066376,9470,1,Yea
1066376,9471,1,Yea
1066376,9472,1,Yea
1066376,9473,1,Yea
1066376,9474,1,Yea
1066376,9475,1,Yea
1066376,9478,2,Nay
1066376,9479,2,Nay
1066376,9480,2,Nay
1066376,9481,1,Yea
1066376,9482,2,Nay
1066376,9483,2,Nay
1066376,9484,2,Nay
1066376,9485,2,Nay
1066376,9486,2,Nay
1066376,9487,2,Nay
1066376,9488,2,Nay
1066376,9489,2,Nay
1066376,9490,2,Nay
1066376,9491,2,Nay
1066376,9492,2,Nay
1066376,9493,2,Nay
1066376,9494,2,Nay
1066376,9495,2,Nay
1066376,9496,2,Nay
1066376,9497,2,Nay
1066376,9498,2,Nay
1066376,9499,2,Nay
1066376,9500,2,Nay
1066377,8947,1,Yea
